Timestamp	X	Y	Z
1510593976184	-16.306	1.961	7.674
1510593976204	-17.99	5.941	7.343
1510593976224	-19.933	6.449	4.372
1510593976244	-10.754	3.538	1.318
1510593976264	-3.696	-8.244	5.728
1510593976286	-2.39	-14.075	11.918
1510593976304	6.897	-15.175	15.028
1510593976325	14.885	-11.369	15.307
1510593976345	8.747	-6.505	12.787
1510593976365	-2.979	-4.749	10.902
1510593976385	19.293	19.697	-19.8
1510593976405	10.453	19.697	4.54
1510593976425	19.293	-0.789	4.079
1510593976445	-14.319	-1.653	7.278
1510593976466	-2.258	-9.272	3.535
1510593976486	-9.552	-13.174	5.891
1510593976506	-9.642	-8.685	1.441
1510593976527	0.426	-6.281	8.058
1510593976551	6.072	0.708	10.515
1510593976566	3.049	2.113	10.964
1510593976587	-3.003	-2.005	9.869
1510593976608	-5.222	-3.115	6.683
1510593976627	-3.639	-3.626	5.832
1510593976647	-0.254	-3.772	7.291
1510593976667	2.935	-3.634	6.787
1510593976688	1.101	-4.628	2.859
1510593976708	-3.244	-7.571	0.959
1510593976728	-5.7	-9.997	1.598
1510593976748	-5.775	-8.37	0.947
1510593976769	-5.229	-8.191	3.519
1510593976788	-2.884	-8.71	7.716
1510593976808	-0.076	-7.172	10.861
1510593976829	-0.044	-4.422	13.927
1510593976849	0.06	-2.969	15.331
1510593976869	0.7	-3.01	13.943
1510593976889	0.896	-4.172	12.609
1510593976910	0.743	-5.097	12.891
1510593976938	0.088	-4.169	12.58
1510593976950	-0.534	-3.354	12.104
1510593976971	-0.222	-3.162	10.832
1510593976990	-0.649	-5.67	10.063
1510593977011	-0.928	-5.288	8.768
1510593977030	-2.1	-7.136	7.783
1510593977053	-1.648	-6.73	5.679
1510593977071	-1.219	-7.519	4.96
1510593977094	-1.452	-7.377	4.208
1510593977112	-1.94	-9.158	5.413
1510593977131	-2.154	-6.831	4.013
1510593977151	-1.416	-6.684	3.304
1510593977172	-1.057	-5.572	2.049
1510593977192	-0.579	-3.653	0.724
1510593977212	-1.577	-7.271	2.161
1510593977232	-2.018	-9.451	4.194
1510593977252	-5.067	-19.529	19.426
1510593977272	11.449	7.504	5.861
1510593977293	-5.942	-8.354	6.425
1510593977313	0.164	-6.358	7.26
1510593977333	-0.121	-8.28	7.622
1510593977353	-2.298	-7.515	6.018
1510593977374	-1.617	-8.394	5.729
1510593977393	-1.967	-8.563	4.992
1510593977414	-1.397	-7.985	5.422
1510593977434	-0.394	-5.906	8.077
1510593977457	-2.531	-6.281	7.721
1510593977474	-0.583	-8.032	5.636
1510593977494	-0.587	-7.41	5.905
1510593977514	-1.3	-6.982	7.401
1510593977534	-1.731	-7.355	6.464
1510593977554	-1.685	-7.401	5.926
1510593977575	-1.328	-7.076	6.912
1510593977595	-1.57	-6.98	6.598
1510593977615	-0.771	-6.338	6.805
1510593977635	-0.931	-6.721	7.064
1510593977655	-1.012	-6.906	6.484
1510593977676	-1.386	-6.97	6.804
1510593977696	-1.854	-7.169	6.483
1510593977716	-1.614	-6.668	6.504
1510593977736	-0.888	-6.959	7.112
1510593977756	-1.481	-6.93	6.375
1510593977777	-0.939	-6.999	6.667
1510593977796	-1.166	-7.12	6.772
1510593977817	-1.279	-7.039	6.505
1510593977837	-1.047	-7.045	6.735
1510593977857	-1.148	-7.024	6.556
1510593977877	-1.234	-6.924	6.646
1510593977897	-1.192	-6.97	6.726
1510593977918	-1.368	-7.028	6.564
1510593977939	-1.2	-7.088	6.593
1510593977958	-1.089	-6.879	6.588
1510593977978	-1.237	-6.844	6.756
1510593977998	-1.104	-6.96	6.583
1510593978018	-1.223	-7.036	6.532
1510593978039	-1.213	-7.164	6.563
1510593978059	-1.345	-7.386	4.299
1510593978078	-1.083	-6.174	8.16
1510593978099	-1.337	-6.772	6.841
1510593978119	-1.171	-6.861	6.884
1510593978140	-1.145	-7.022	7.767
1510593978159	-1.189	-7.161	5.393
