Timestamp,X,Y,Z
4.679,-0.80445176,-1.7238251,11.166556
4.7,-0.9002198,-1.8004396,10.611101
4.721,-0.84275895,-1.9345149,10.457872
4.741,-0.86191255,-1.9345149,10.304644
4.762,-0.7661445,-1.6280571,9.078813
4.783,-0.6703764,-1.187524,8.350975
4.803,-0.7661445,-1.187524,8.255207
4.824,-1.0534487,-1.3599066,8.523357
4.845,-1.1683704,-1.4748282,8.829816
4.866,-1.2258313,-1.7046715,9.327809
4.886,-1.1300632,-1.6663643,9.538499
4.907,-1.3024457,-1.8004396,9.519345
4.928,-1.3215992,-1.8387468,9.519345
4.948,-1.9536685,-2.432509,10.093954
4.969,-1.9728221,-2.126051,10.228029
4.99,-1.5705962,-1.6089035,9.59596
5.011,-1.187524,-0.70868367,8.963891
5.031,-1.0534487,-0.34476504,8.829816
5.052,-1.2258313,-0.40222588,9.040505
5.073,-1.3790601,-0.6895301,9.366117
5.093,-1.4365209,-0.95768064,9.538499
5.114,-1.3407528,-0.9959879,9.615113
5.135,-1.0534487,-0.9193734,9.710881
5.156,-1.0534487,-0.93852705,9.787497
5.177,-1.0534487,-0.8810662,9.998186
5.198,-1.0534487,-0.6703764,9.80665
5.219,-0.97683424,-0.38307226,9.404424
5.24,-0.9959879,-0.2873042,9.232041
5.261,-1.1109096,-0.40222588,9.327809
5.283,-1.2258313,-0.40222588,9.346963
5.304,-1.3982137,-0.34476504,9.500192
5.325,-1.4556745,-0.3256114,9.576806
5.346,-1.4556745,-0.34476504,9.65342
5.369,-1.6472107,-0.5554548,9.902418
5.39,-1.6663643,-0.593762,10.0748005
5.411,-1.7621324,-0.5746084,10.400412
5.433,-1.7621324,-0.5746084,10.400412
5.454,-1.532289,-0.3256114,10.036493
5.475,-1.6472107,0.0,10.419565
5.495,-1.6472107,0.0,10.419565
5.516,-1.7621324,-0.95768064,10.860099
5.537,-1.7429788,-1.9536685,11.760318
5.558,-1.6855179,-2.0685902,11.338939
5.579,-1.1683704,-1.2066776,10.151415
5.599,-1.0534487,-0.5746084,10.055647
5.62,-1.0151415,-0.6703764,10.0748005
5.641,-1.3982137,-1.6280571,10.342951
5.662,-1.2066776,-2.2026656,9.749189
5.683,-0.80445176,-2.3558943,9.11712
5.704,-0.30645782,-2.2026656,8.925584
5.724,-0.17238252,-2.0877438,9.002198
5.745,-0.36391863,-2.0111294,9.078813
5.766,-0.057460837,-1.7429788,9.097966
5.787,-0.019153614,-1.5131354,9.270349
5.807,-0.21068974,-1.6280571,9.346963
5.828,-0.26815057,-1.7046715,9.404424
5.849,-0.26815057,-1.7046715,9.404424
5.87,-0.47884032,-1.3982137,9.193734
5.891,-0.593762,-0.80445176,9.078813
5.913,-0.6703764,-0.70868367,9.270349
5.934,-0.80445176,-0.6703764,9.538499
5.955,-0.86191255,-0.70868367,9.730036
5.977,-0.86191255,-0.7469909,9.768343
5.997,-0.63206923,-1.1109096,9.902418
6.018,-0.63206923,-1.2449849,9.998186
6.039,-0.5554548,-1.2258313,9.902418
6.06,-0.61291564,-0.86191255,9.65342
6.081,-0.70868367,-0.6512228,9.634267
6.101,-0.82360536,-0.38307226,9.557652
6.122,-0.80445176,-0.2873042,9.576806
6.143,-0.82360536,-0.26815057,9.481038
6.164,-0.7661445,-0.24899697,9.538499
6.184,-0.6895301,-0.24899697,9.500192
6.205,-0.51714754,-0.22984335,9.538499
6.226,-0.4405331,-0.2873042,9.672574
6.247,-0.36391863,-0.36391863,9.80665
